"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Primacy Type","Primary Source","Activity Status","Deactivation Date","Population Served Count","Rule Name","Violation Code","Violation Type","Violation Category Code","Is Health Based","Contaminant Name","Compliance Period Begin Date","Compliance Period End Date","Compliance Status","RTC Date","Enforcement Action Type Code","Enforcement Action Description","Is Major Violation","Severity Indicator Count","Public Notification Tier","Violation First Reported Date"
"VT0020904","OAK HILL CHILDRENS CTR POWNAL PRESCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","40","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2014","-","Open","-","SIF","State Public Notification received","-","-","3","12-FEB-2015"
"VT0006650","LOWELL GRADED SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","120","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2014","-","Returned to Compliance","19-AUG-2015","SOX","State Compliance achieved","-","-","3","12-FEB-2015"
"VT0005139","GRAND ISLE FIRE DISTRICT 4","Region 1","Vermont","Community water system","State","Surface water","Active","-","1,063","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2014","-","Returned to Compliance","01-DEC-2016","SOX","State Compliance achieved","-","-","3","12-FEB-2015"
"VT0020908","ADDISON COUNTY HOME HEALTH AND HOSPICE","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","115","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2014","-","Returned to Compliance","24-JAN-2017","SOX","State Compliance achieved","-","-","3","12-FEB-2015"
"VT0020357","GMP - SYSTEMS OPERATIONS","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Changed from public to non-public","24-JUN-2016","70","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2014","-","Returned to Compliance","12-AUG-2016","SO0","State no longer subject to Rule","-","-","3","12-FEB-2015"
"VT0021076","BURDICK MHP","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","25","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2014","-","Returned to Compliance","23-JUL-2015","SOX","State Compliance achieved","-","-","3","28-NOV-2014"
"VT0020523","DERBY BOYS LLC","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","65","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-2014","-","Returned to Compliance","31-DEC-2014","SOX","State Compliance achieved","-","-","3","31-MAR-2014"
"VT0021295","BRATTLEBORO PROFESSIONAL CENTER","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","60","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-2014","-","Returned to Compliance","04-FEB-2015","SOX","State Compliance achieved","-","-","3","31-MAR-2014"
"VT0021076","BURDICK MHP","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","25","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-2014","-","Returned to Compliance","23-JUL-2015","SOX","State Compliance achieved","-","-","3","31-MAR-2014"
"VT0005404","WOODSIDE MANOR","Region 1","Vermont","Community water system","State","Ground water","Active","-","240","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Returned to Compliance","13-DEC-2013","SOX","State Compliance achieved","-","-","3","19-DEC-2013"
"VT0021029","WEST RIVER VALLEY SENIOR HOUSING","Region 1","Vermont","Community water system","State","Ground water","Active","-","92","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Returned to Compliance","24-JAN-2017","SOX","State Compliance achieved","-","-","3","19-DEC-2013"
"VT0020135","FARMS AT CLUB SUGARBUSH","Region 1","Vermont","Community water system","State","Ground water","Active","-","48","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Returned to Compliance","24-JAN-2017","SOX","State Compliance achieved","-","-","3","19-DEC-2013"
"VT0005027","ROYAL PINE VILLA","Region 1","Vermont","Community water system","State","Ground water","Active","-","100","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Returned to Compliance","20-NOV-2014","SOX","State Compliance achieved","-","-","3","19-DEC-2013"
"VT0005256","BERLIN MOBILE HOME PARK","Region 1","Vermont","Community water system","State","Surface water purchased","Active","-","70","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Returned to Compliance","24-JAN-2017","SOX","State Compliance achieved","-","-","3","19-DEC-2013"
"VT0005628","ALTA GARDENS ESTATES","Region 1","Vermont","Community water system","State","Ground water","Active","-","147","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Returned to Compliance","12-JAN-2015","SOX","State Compliance achieved","-","-","3","19-DEC-2013"
"VT0006708","MONKTON CENTRAL SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","230","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Returned to Compliance","24-JAN-2017","SOX","State Compliance achieved","-","-","3","19-DEC-2013"
"VT0020904","OAK HILL CHILDRENS CTR POWNAL PRESCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","40","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Open","-","SIF","State Public Notification received","-","-","3","19-DEC-2013"
"VT0005150","JEFFERSONVILLE WATER SYSTEM","Region 1","Vermont","Community water system","State","Ground water","Active","-","700","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Returned to Compliance","26-JAN-2017","SOX","State Compliance achieved","-","-","3","19-DEC-2013"
"VT0020986","HUCKLE HILL HOUSING","Region 1","Vermont","Community water system","State","Ground water","Active","-","49","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Returned to Compliance","13-DEC-2013","SIF","State Public Notification received","-","-","3","19-DEC-2013"
"VT0005626","VALLEY PARK CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","42","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Returned to Compliance","16-MAY-2014","SIF","State Public Notification received","-","-","3","19-DEC-2013"
"VT0005645","EVERGREEN MHP","Region 1","Vermont","Community water system","State","Ground water","Active","-","50","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Returned to Compliance","24-JAN-2017","SOX","State Compliance achieved","-","-","3","19-DEC-2013"
"VT0005344","R M C MOBILE HOME PARK","Region 1","Vermont","Community water system","State","Ground water","Active","-","40","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Returned to Compliance","24-JAN-2017","SOX","State Compliance achieved","-","-","3","19-DEC-2013"
"VT0005542","SNOWTREE CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","302","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2013","-","Returned to Compliance","24-JAN-2017","SOX","State Compliance achieved","-","-","3","19-DEC-2013"
"VT0021241","BRIERWOOD MHP","Region 1","Vermont","Community water system","State","Surface water purchased","Inactive","14-NOV-2013","85","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2013","-","System Inactive","14-NOV-2013","SO0","State no longer subject to Rule","-","-","3","30-SEP-2013"
"VT0005238","PICO VILLAGE WATER CORP","Region 1","Vermont","Community water system","State","Ground water","Active","-","89","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2013","-","Returned to Compliance","29-JUL-2014","SIF","State Public Notification received","-","-","3","30-SEP-2013"
"VT0020355","2178 AIRPORT ROAD","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","50","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2013","-","Returned to Compliance","05-JAN-2017","SOX","State Compliance achieved","-","-","3","30-SEP-2013"
"VT0021076","BURDICK MHP","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","25","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2013","-","Returned to Compliance","23-JUL-2015","SOX","State Compliance achieved","-","-","3","30-SEP-2013"
"VT0020523","DERBY BOYS LLC","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","65","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2013","-","Returned to Compliance","31-DEC-2014","SOX","State Compliance achieved","-","-","3","30-SEP-2013"
"VT0021340","BORDER PATROL STATION SWANTON","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","112","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2013","-","Open","-","SIE","State Public Notification requested","-","-","3","30-SEP-2013"
"VT0021076","BURDICK MHP","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","25","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-2013","-","Returned to Compliance","23-JUL-2015","SOX","State Compliance achieved","-","-","3","15-MAY-2013"
"VT0020523","DERBY BOYS LLC","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","65","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-2013","-","Returned to Compliance","31-DEC-2014","SOX","State Compliance achieved","-","-","3","15-MAY-2013"
"VT0005640","COUNTRY CLUB CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","80","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-2013","-","Returned to Compliance","05-JAN-2017","SOX","State Compliance achieved","-","-","3","15-MAY-2013"
"VT0021241","BRIERWOOD MHP","Region 1","Vermont","Community water system","State","Surface water purchased","Inactive","14-NOV-2013","85","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-2013","-","System Inactive","14-NOV-2013","SO0","State no longer subject to Rule","-","-","3","15-MAY-2013"
"VT0020875","MARLBORO COLLEGE CORP","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","40","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-2013","-","Returned to Compliance","27-MAY-2016","SOX","State Compliance achieved","-","-","3","15-MAY-2013"
"VT0005623","SNOW MOUNTAIN VILLAGE","Region 1","Vermont","Community water system","State","Ground water","Active","-","210","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2012","-","Returned to Compliance","02-APR-2013","SOX","State Compliance achieved","-","-","3","20-FEB-2013"
"VT0005626","VALLEY PARK CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","42","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2012","-","Returned to Compliance","15-NOV-2013","SOX","State Compliance achieved","-","-","3","20-FEB-2013"
"VT0020820","GREEN LANTERN MHP","Region 1","Vermont","Community water system","State","Surface water purchased","Inactive","11-AUG-2016","144","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2012","-","Returned to Compliance","29-JUL-2014","SOX","State Compliance achieved","-","-","3","20-FEB-2013"
"VT0005384","WHIFFLETREE CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","189","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2012","-","Returned to Compliance","05-JUN-2014","SOX","State Compliance achieved","-","-","3","20-FEB-2013"
"VT0005324","OKEMO VILLAGE CONDOMINIUMS","Region 1","Vermont","Community water system","State","Ground water","Active","-","180","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2012","-","Returned to Compliance","04-FEB-2014","SOX","State Compliance achieved","-","-","3","20-FEB-2013"
"VT0005269","MARSHFIELD WATER SYSTEM","Region 1","Vermont","Community water system","State","Ground water","Active","-","350","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2012","-","Returned to Compliance","03-FEB-2015","SOX","State Compliance achieved","-","-","3","20-FEB-2013"
"VT0020523","DERBY BOYS LLC","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","65","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2012","-","Returned to Compliance","31-DEC-2014","SOX","State Compliance achieved","-","-","3","20-NOV-2012"
"VT0021311","NVRH WATER SYSTEM","Region 1","Vermont","Non-Transient non-community system","State","Surface water purchased","Active","-","125","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2012","-","Returned to Compliance","05-JAN-2017","SOX","State Compliance achieved","-","-","3","20-NOV-2012"
"VT0005076","HUNTINGTON FIRE DISTRICT 1","Region 1","Vermont","Community water system","State","Ground water","Active","-","120","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2012","-","Returned to Compliance","09-AUG-2016","SOX","State Compliance achieved","-","-","3","20-NOV-2012"
"VT0021345","ADVANCED ILLUMINATION INC","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","60","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2012","-","Returned to Compliance","27-MAR-2013","SOX","State Compliance achieved","-","-","3","20-NOV-2012"
"VT0021241","BRIERWOOD MHP","Region 1","Vermont","Community water system","State","Surface water purchased","Inactive","14-NOV-2013","85","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2012","-","System Inactive","14-NOV-2013","SO0","State no longer subject to Rule","-","-","3","20-NOV-2012"
"VT0020523","DERBY BOYS LLC","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","65","Lead and Copper Rule","58","OCCT/SOWT Treatment Installation/Demonstration","TT","Y","Lead and Copper Rule","20-JAN-2012","-","Open","-","SFJ","State Formal Notice of Violation issued","-","-","2","13-FEB-2012"
